Sample Number,ClassName,Snippet Number,Method,Exist
12,TextHitInfo,15,int getInsertionGlyphMetrics(int glyphIndex),False
12,TextHitInfo,16,"int getInsertionGlyphMetrics(int glyphIndex, int glyphCount)",False
12,TextHitInfo,17,"int getInsertionGlyphMetrics(int glyphIndex, int glyphCount, int glyphMetrics)",False
12,TextHitInfo,18,"int getInsertionGlyphMetrics(int glyphIndex, int glyphCount, int glyphMetrics, int glyphMetricsIndex)",False
12,TextHitInfo,19,"int getInsertionGlyphMetrics(int glyphIndex, int glyphCount, int glyphMetrics, int glyphMetricsIndex, int glyphMetricsCount)",False
12,TextHitInfo,20,"int getInsertionGlyphMetrics(int glyphIndex, int glyphCount, int glyphMetrics, int glyphMetricsIndex, int glyphMetricsCount, int glyphMetricsOffset)",False
13,TextLayout,1,getAscent(),False
13,TextLayout,2,getDescent(),False
13,TextLayout,3,getAdvance(),False
13,TextLayout,4,getBounds(),False
13,TextLayout,5,getLeading(),False
13,TextLayout,6,getOffset(),False
13,TextLayout,7,getBounds(),False
13,TextLayout,8,getBounds(),False
13,TextLayout,9,getBounds(),False
13,TextLayout,10,getBounds(),False
14,TextLayout.CaretPolicy,1,boolean isVisible(),False
14,TextLayout.CaretPolicy,2,boolean isVisible(int offset),False
14,TextLayout.CaretPolicy,3,int getOffset(),False
14,TextLayout.CaretPolicy,4,int getOffset(int caretPosition),False
14,TextLayout.CaretPolicy,5,int getCaretPosition(),False
15,TextMeasurer,1,int getCharWidth(char c),False
15,TextMeasurer,2,int getStringWidth(String s),False
15,TextMeasurer,3,Rectangle2D getBounds(String s),False
15,TextMeasurer,4,Rectangle2D getBounds(char c),False
15,TextMeasurer,5,Rectangle2D getBounds(AttributedCharacterIterator iterator),False
16,TransformAttribute,1,boolean add(E e),False
16,TransformAttribute,2,"void add(int index, E element)",False
16,TransformAttribute,3,boolean addAll(Collection<? extends E> c),False
16,TransformAttribute,4,"boolean addAll(int index, Collection<? extends E> c)",False
16,TransformAttribute,5,void clear(),False
