Sample Number,ClassName,Snippet Number,Method,Exist
12,ComponentInputMap,4,"boolean addAll(int index, Collection<? extends E> c)",False
12,ComponentInputMap,5,void clear(),True
13,DebugGraphics,1,"void drawRect(int x, int y, int width, int height)",True
13,DebugGraphics,2,"void drawLine(int x1, int y1, int x2, int y2)",True
13,DebugGraphics,3,"void drawOval(int x, int y, int width, int height)",True
13,DebugGraphics,4,"void drawArc(int x, int y, int width, int height, int startAngle, int arcAngle)",True
13,DebugGraphics,5,"void drawPolygon(int[] xPoints, int[] yPoints, int nPoints)",True
14,DefaultBoundedRangeModel,1,boolean isAdjusting(),False
14,DefaultBoundedRangeModel,2,int getExtent(),True
14,DefaultBoundedRangeModel,3,int getMaximum(),True
14,DefaultBoundedRangeModel,4,int getMinimum(),True
14,DefaultBoundedRangeModel,5,int getValue(),True
14,DefaultBoundedRangeModel,6,void setValueIsAdjusting(boolean b),True
15,DefaultButtonModel,1,boolean isRollover(),True
15,DefaultButtonModel,2,void setRollover(boolean b),True
15,DefaultButtonModel,3,boolean isPressed(),True
15,DefaultButtonModel,4,void setPressed(boolean b),True
15,DefaultButtonModel,5,boolean isArmed(),True
15,DefaultButtonModel,6,void setArmed(boolean b),True
15,DefaultButtonModel,7,boolean isSelected(),True
15,DefaultButtonModel,8,void setSelected(boolean b),True
15,DefaultButtonModel,9,boolean isEnabled(),True
15,DefaultButtonModel,10,void setEnabled(boolean b),True
16,DefaultCellEditor,1,boolean add(E e),False
16,DefaultCellEditor,2,boolean addAll(Collection<? extends E> c),False
16,DefaultCellEditor,3,void clear(),False
16,DefaultCellEditor,4,boolean contains(Object o),False
16,DefaultCellEditor,5,boolean containsAll(Collection<?> c),False
16,DefaultCellEditor,6,boolean equals(Object o),False
16,DefaultCellEditor,7,E get(int index),False
16,DefaultCellEditor,8,int indexOf(Object o),False
16,DefaultCellEditor,9,boolean isEmpty(),False
16,DefaultCellEditor,10,Iterator<E> iterator(),False
16,DefaultCellEditor,11,int lastIndexOf(Object o),False
16,DefaultCellEditor,12,ListIterator<E> listIterator(),False
16,DefaultCellEditor,13,ListIterator<E> listIterator(int index),False
16,DefaultCellEditor,14,boolean remove(Object o),False
16,DefaultCellEditor,15,E remove(int index),False
16,DefaultCellEditor,16,boolean removeAll(Collection<?> c),False
16,DefaultCellEditor,17,boolean retainAll(Collection<?> c),False
16,DefaultCellEditor,18,"E set(int index, E element)",False
16,DefaultCellEditor,19,int size(),False
16,DefaultCellEditor,20,"List<E> subList(int fromIndex, int toIndex)",False
16,DefaultCellEditor,21,Object[] toArray(),False
16,DefaultCellEditor,22,<T> T[] toArray(T[] a),False
16,DefaultCellEditor,23,String toString(),False
17,DefaultComboBoxModel,1,boolean add(E e),False
17,DefaultComboBoxModel,2,"void add(int index, E element)",False
17,DefaultComboBoxModel,3,boolean addAll(Collection<? extends E> c),False
17,DefaultComboBoxModel,4,void clear(),False
17,DefaultComboBoxModel,5,boolean contains(Object o),False
18,DefaultDesktopManager,1,void addDock(JInternalFrame internalFrame),False
18,DefaultDesktopManager,2,"void beginDraggingFrame(JInternalFrame internalFrame, int x, int y)",False
18,DefaultDesktopManager,3,"void endDraggingFrame(JInternalFrame internalFrame, int x, int y)",False
18,DefaultDesktopManager,4,"void endResizingFrame(JInternalFrame internalFrame, int x, int y)",False
18,DefaultDesktopManager,5,void removeFrame(JInternalFrame internalFrame),False
18,DefaultDesktopManager,6,"void beginResizingFrame(JInternalFrame internalFrame, int x, int y, int direction)",False
18,DefaultDesktopManager,7,void addFrame(JInternalFrame internalFrame),False
18,DefaultDesktopManager,8,"void addApplication(JDesktopPane desktop, JInternalFrame internalFrame)",False
18,DefaultDesktopManager,9,"void addTabbedPane(JDesktopPane desktop, JInternalFrame internalFrame)",False
18,DefaultDesktopManager,10,"void addTabbedWindow(JDesktopPane desktop, JInternalFrame internalFrame)",False
18,DefaultDesktopManager,11,"void addTabbedWindow(JDesktopPane desktop, JInternalFrame internalFrame, int tabbedWindowIndex)",False
18,DefaultDesktopManager,12,"void addTabbedPane(JDesktopPane desktop, JInternalFrame internalFrame, int tabbedPaneIndex)",False
18,DefaultDesktopManager,13,"void addApplication(JDesktopPane desktop, JInternalFrame internalFrame, int applicationIndex)",False
18,DefaultDesktopManager,14,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex)",False
18,DefaultDesktopManager,15,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex, int tabbedWindowIndex)",False
18,DefaultDesktopManager,16,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex, int tabbedPaneIndex)",False
18,DefaultDesktopManager,17,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex, int applicationIndex)",False
18,DefaultDesktopManager,18,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex, int tabbedWindowIndex, int tabbedPaneIndex)",False
18,DefaultDesktopManager,19,"void addFrame(JDesktopPane desktop, JInternalFrame internalFrame, int frameIndex, int tabbedWindowIndex, int tabbedPaneIndex, int applicationIndex)",False
19,DefaultFocusManager,1,void add(Component aComponent),False
19,DefaultFocusManager,2,"void add(Component aComponent, int index)",False
19,DefaultFocusManager,3,void add(Container aContainer),False
19,DefaultFocusManager,4,"void add(Container aContainer, int index)",False
19,DefaultFocusManager,5,void add(JComponent aComponent),False
19,DefaultFocusManager,6,"void add(JComponent aComponent, int index)",False
19,DefaultFocusManager,7,void add(JContainer aContainer),False
19,DefaultFocusManager,8,"void add(JContainer aContainer, int index)",False
19,DefaultFocusManager,9,void add(Window aWindow),False
19,DefaultFocusManager,10,"void add(Window aWindow, int index)",False
19,DefaultFocusManager,11,"void add(Window aWindow, String name)",False
19,DefaultFocusManager,12,"void add(Window aWindow, String name, int index)",False
19,DefaultFocusManager,13,"void add(Window aWindow, String name, int index, int priority)",False
19,DefaultFocusManager,14,"void add(Window aWindow, String name, int index, int priority, boolean isFocusable)",False
19,DefaultFocusManager,15,"void add(Window aWindow, String name, int index, int priority, boolean isFocusable, boolean isFocusTraversable)",False
19,DefaultFocusManager,16,"void add(Window aWindow, String name, int index, int priority, boolean isFocusable, boolean isFocusTraversable, boolean isFocusCycleRoot)",False
19,DefaultFocusManager,17,"void add(Window aWindow, String name, int index, int priority, boolean isFocusable, boolean isFocusTraversable, boolean isFocusCycleRoot, boolean isFocusCycleRootAncestor)",False
19,DefaultFocusManager,18,"void add(Window aWindow, String name, int index, int priority, boolean isFocusable, boolean isFocusTraversable, boolean isFocusCycleRoot, boolean isFocusCycleRootAncestor, boolean isFocusCycleRootDescendent)",False
20,DefaultListCellRenderer,1,void setIcon(Icon icon),False
20,DefaultListCellRenderer,2,void setText(String text),False
20,DefaultListCellRenderer,3,void setBackground(Color background),False
20,DefaultListCellRenderer,4,void setForeground(Color foreground),False
20,DefaultListCellRenderer,5,void setEnabled(boolean enabled),False
21,DefaultListCellRenderer.UIResource,1,boolean add(E e),False
21,DefaultListCellRenderer.UIResource,2,"void add(int index, E element)",False
21,DefaultListCellRenderer.UIResource,3,boolean addAll(Collection<? extends E> c),False
21,DefaultListCellRenderer.UIResource,4,"boolean addAll(int index, Collection<? extends E> c)",False
21,DefaultListCellRenderer.UIResource,5,void clear(),False
22,DefaultListModel,1,boolean add(E e),False
22,DefaultListModel,2,"void add(int index, E element)",True
22,DefaultListModel,3,boolean addAll(Collection<? extends E> c),False
22,DefaultListModel,4,"boolean addAll(int index, Collection<? extends E> c)",False
22,DefaultListModel,5,void clear(),True
23,DefaultListSelectionModel,1,"void addSelectionInterval(int index0, int index1)",True
23,DefaultListSelectionModel,2,void clearSelection(),True
23,DefaultListSelectionModel,3,boolean isSelectedIndex(int index),True
23,DefaultListSelectionModel,4,"void setSelectionInterval(int index0, int index1)",True
23,DefaultListSelectionModel,5,void setValueIsAdjusting(boolean b),True
24,DefaultRowSorter,1,boolean setSortKeys(List<SortKey> keys),False
24,DefaultRowSorter,2,List<SortKey> getSortKeys(),False
24,DefaultRowSorter,3,void toggleSortOrder(int column),True
24,DefaultRowSorter,4,void setSortKeys(List<SortKey> keys),False
24,DefaultRowSorter,5,void setSortKeys(List<SortKey> keys),False
25,DefaultRowSorter.ModelWrapper,1,boolean add(E e),False
25,DefaultRowSorter.ModelWrapper,2,"void add(int index, E element)",False
25,DefaultRowSorter.ModelWrapper,3,boolean addAll(Collection<? extends E> c),False
25,DefaultRowSorter.ModelWrapper,4,"boolean addAll(int index, Collection<? extends E> c)",False
25,DefaultRowSorter.ModelWrapper,5,void clear(),False
26,DefaultSingleSelectionModel,1,boolean isSelected(int index),False
26,DefaultSingleSelectionModel,2,"void setSelectionInterval(int index0, int index1)",False
26,DefaultSingleSelectionModel,3,"void setSelected(int index, boolean b)",False
26,DefaultSingleSelectionModel,4,void clearSelection(),True
26,DefaultSingleSelectionModel,5,int getSelectedIndex(),True
27,FocusManager,1,void addFocusListener(FocusListener l),False
27,FocusManager,2,void addWindowFocusListener(WindowFocusListener l),False
27,FocusManager,3,Component getFocusOwner(),False
27,FocusManager,4,void setDefaultFocusOwner(Component c),False
27,FocusManager,5,"void requestFocus(Component c, int direction)",False
28,GrayFilter,1,"boolean isRGBEqual(int rgb1, int rgb2)",False
28,GrayFilter,2,int createDiscreteFilter(int[] levels),False
28,GrayFilter,3,"int createDiscreteFilter(int[] levels, int alpha)",False
28,GrayFilter,4,"int createDiscreteFilter(int[] levels, int alpha, int alpha0)",False
28,GrayFilter,5,"int createDiscreteFilter(int[] levels, int alpha, int alpha0, int alpha1)",False
29,GroupLayout,1,"void addLayoutComponent(String name, Component comp)",True
29,GroupLayout,2,"void addLayoutComponent(Component comp, Object constraints)",True
29,GroupLayout,3,"void addLayoutComponent(String name, Component comp, int x, int y, int width, int height)",False
29,GroupLayout,4,"void addLayoutComponent(Component comp, Object constraints, int width, int height)",False
29,GroupLayout,5,"void addLayoutComponent(String name, Component comp, int x, int y)",False
30,ImageIcon,1,ImageIcon(String filename),False
30,ImageIcon,2,ImageIcon(URL url),False
30,ImageIcon,3,ImageIcon(Image image),False
30,ImageIcon,4,"ImageIcon(Image image, String description)",False
30,ImageIcon,5,"ImageIcon(Image image, String description, int iconWidth, int iconHeight)",False
31,InputMap,1,boolean containsKey(Object key),False
31,InputMap,2,Object get(Object key),False
31,InputMap,3,"Object put(Object key, Object value)",False
31,InputMap,4,Object remove(Object key),False
31,InputMap,5,void clear(),True
32,InputVerifier,1,boolean verify(JComponent input),True
32,InputVerifier,2,boolean shouldYieldFocus(JComponent input),True
32,InputVerifier,3,void removeVerifyListener(VerifyListener l),False
32,InputVerifier,4,void addVerifyListener(VerifyListener l),False
32,InputVerifier,5,void setInputVerifier(InputVerifier iv),False
33,InternalFrameFocusTraversalPolicy,1,boolean isFocusTraversalPolicy(),False
33,InternalFrameFocusTraversalPolicy,2,void setCycleToTop(boolean cycleToTop),False
33,InternalFrameFocusTraversalPolicy,3,boolean getCycleToTop(),False
33,InternalFrameFocusTraversalPolicy,4,void setCycleToWindow(boolean cycleToWindow),False
33,InternalFrameFocusTraversalPolicy,5,boolean getCycleToWindow(),False
33,InternalFrameFocusTraversalPolicy,6,void setCycleContainer(boolean cycleContainer),False
33,InternalFrameFocusTraversalPolicy,7,boolean getCycleContainer(),False
33,InternalFrameFocusTraversalPolicy,8,void setCycleSubcomponents(boolean cycleSubcomponents),False
33,InternalFrameFocusTraversalPolicy,9,boolean getCycleSubcomponents(),False
33,InternalFrameFocusTraversalPolicy,10,void setCycleSubcontainers(boolean cycleSubcontainers),False
33,InternalFrameFocusTraversalPolicy,11,boolean getCycleSubcontainers(),False
33,InternalFrameFocusTraversalPolicy,12,void setCycleRootContainer(boolean cycleRootContainer),False
33,InternalFrameFocusTraversalPolicy,13,boolean getCycleRootContainer(),False
33,InternalFrameFocusTraversalPolicy,14,void setCycleRootSubcontainers(boolean cycleRootSubcontainers),False
33,InternalFrameFocusTraversalPolicy,15,boolean getCycleRootSubcontainers(),False
33,InternalFrameFocusTraversalPolicy,16,void setCycleRootSubcomponents(boolean cycleRootSubcomponents),False
33,InternalFrameFocusTraversalPolicy,17,boolean getCycleRootSubcomponents(),False
33,InternalFrameFocusTraversalPolicy,18,void setCycleRootWindows(boolean cycleRootWindows),False
33,InternalFrameFocusTraversalPolicy,19,boolean getCycleRootWindows(),False
33,InternalFrameFocusTraversalPolicy,20,void setCycleRootWindows(boolean cycleRootWindows),False
33,InternalFrameFocusTraversalPolicy,21,boolean getCycleRootWindows(),False
34,JApplet,1,void init(),False
34,JApplet,2,void start(),False
34,JApplet,3,void stop(),False
34,JApplet,4,void destroy(),False
34,JApplet,5,void paint(Graphics g),False
35,JButton,1,boolean add(E e),False
35,JButton,2,"void add(int index, E element)",False
35,JButton,3,boolean addAll(Collection<? extends E> c),False
35,JButton,4,boolean remove(Object o),False
35,JButton,5,E remove(int index),False
36,JCheckBox,1,boolean isSelected(),False
36,JCheckBox,2,void setSelected(boolean b),False
36,JCheckBox,3,void setState(boolean b),False
36,JCheckBox,4,void setEnabled(boolean b),False
36,JCheckBox,5,"void setBounds(int x, int y, int width, int height)",False
37,JCheckBoxMenuItem,1,boolean isSelected(),False
37,JCheckBoxMenuItem,2,void setSelected(boolean b),False
37,JCheckBoxMenuItem,3,void setState(boolean b),True
37,JCheckBoxMenuItem,4,void setEnabled(boolean b),False
37,JCheckBoxMenuItem,5,void setActionCommand(String command),False
38,JColorChooser,1,"JColorChooser.getColor(Component parentComponent, String title, Color initialColor)",False
38,JColorChooser,2,"JColorChooser.showDialog(Component parentComponent, String title, Color initialColor)",False
38,JColorChooser,3,"JColorChooser.setPreviewPanel(JColorChooser chooser, Component preview)",False
38,JColorChooser,4,"JColorChooser.setPreviewPanel(JColorChooser chooser, Component preview, boolean useCustomText)",False
38,JColorChooser,5,"JColorChooser.setPreviewPanel(JColorChooser chooser, Component preview, boolean useCustomText, String customText)",False
39,JComboBox,1,boolean add(E e),False
39,JComboBox,2,void addItem(Object item),False
39,JComboBox,3,"void addItem(Object item, int index)",False
39,JComboBox,4,void removeItem(Object item),True
39,JComboBox,5,void removeItemAt(int index),True
40,JComponent,1,boolean add(E e),False
40,JComponent,2,"void add(int index, E element)",False
40,JComponent,3,boolean addAll(Collection<? extends E> c),False
40,JComponent,4,void clear(),False
40,JComponent,5,boolean contains(Object o),False
41,JDesktopPane,1,void add(Component c),False
41,JDesktopPane,2,"void add(Component c, Object constraints)",False
41,JDesktopPane,3,"void add(Component c, Object constraints, int index)",False
41,JDesktopPane,4,"void add(Component c, Object constraints, int index, int x, int y)",False
41,JDesktopPane,5,"void add(Component c, Object constraints, int index, int x, int y, int width, int height)",False
42,JDialog,1,"void setSize(int width, int height)",False
42,JDialog,2,"void setLocation(int x, int y)",False
42,JDialog,3,void setModal(boolean modal),False
42,JDialog,4,void setVisible(boolean b),False
42,JDialog,5,void dispose(),False
43,JEditorPane,1,void setContentType(String type),True
43,JEditorPane,2,void setText(String text),True
43,JEditorPane,3,String getText(),True
43,JEditorPane,4,void addHyperlinkListener(HyperlinkListener l),True
43,JEditorPane,5,void removeHyperlinkListener(HyperlinkListener l),True
44,JFileChooser,1,void approveSelection(),True
44,JFileChooser,2,void approveSelection(),True
44,JFileChooser,3,void approveSelection(),True
44,JFileChooser,4,void approveSelection(),True
44,JFileChooser,5,void approveSelection(),True
45,JFormattedTextField,1,JFormattedTextField(Formatter formatter),False
45,JFormattedTextField,2,void setFormatterFactory(FormatterFactory factory),False
45,JFormattedTextField,3,Formatter getFormatter(),False
45,JFormattedTextField,4,void setValue(Object value),True
45,JFormattedTextField,5,Object getValue(),True
46,JFormattedTextField.AbstractFormatter,1,String valueToString(Object value),True
46,JFormattedTextField.AbstractFormatter,2,Object stringToValue(String text) throws ParseException,True
46,JFormattedTextField.AbstractFormatter,3,JFormattedTextField getTextField(),False
46,JFormattedTextField.AbstractFormatter,4,void install(JFormattedTextField field),True
46,JFormattedTextField.AbstractFormatter,5,void uninstall(),True
47,JFormattedTextField.AbstractFormatterFactory,1,"boolean isParsable(JFormattedTextField source, String text)",False
47,JFormattedTextField.AbstractFormatterFactory,2,String valueToString(Object value),False
47,JFormattedTextField.AbstractFormatterFactory,3,Object stringToValue(String text) throws ParseException,False
47,JFormattedTextField.AbstractFormatterFactory,4,JFormattedTextField getFormattedTextField(),False
47,JFormattedTextField.AbstractFormatterFactory,5,void install(JFormattedTextField textField),False
48,JFrame,1,"void setSize(int width, int height)",False
48,JFrame,2,"void setLocation(int x, int y)",False
48,JFrame,3,void setDefaultCloseOperation(int operation),True
48,JFrame,4,void setVisible(boolean b),False
48,JFrame,5,void add(Component comp),False
49,JInternalFrame,1,JInternalFrame(String title),False
49,JInternalFrame,2,void setClosable(boolean b),True
49,JInternalFrame,3,void setIconifiable(boolean b),True
49,JInternalFrame,4,void setMaximizable(boolean b),True
49,JInternalFrame,5,void setResizable(boolean b),True
49,JInternalFrame,6,void setSelected(boolean b),True
49,JInternalFrame,7,void setVisible(boolean b),False
49,JInternalFrame,8,void toFront(),True
49,JInternalFrame,9,void requestFocus(),False
49,JInternalFrame,10,"void setBounds(int x, int y, int width, int height)",False
49,JInternalFrame,11,"void setSize(int width, int height)",False
49,JInternalFrame,12,"void setLocation(int x, int y)",False
49,JInternalFrame,13,void setLocationRelativeTo(Component c),False
49,JInternalFrame,14,void setTitle(String title),True
49,JInternalFrame,15,void setIconImage(Image img),False
49,JInternalFrame,16,void setDefaultCloseOperation(int operation),True
49,JInternalFrame,17,void setContentPane(Container contentPane),True
49,JInternalFrame,18,void setMaximum(boolean b),True
49,JInternalFrame,19,void setMinimum(boolean b),False
49,JInternalFrame,20,void setIcon(boolean b),True
50,JInternalFrame.JDesktopIcon,1,boolean isSelected(),False
50,JInternalFrame.JDesktopIcon,2,void setSelected(boolean b),False
50,JInternalFrame.JDesktopIcon,3,void setIcon(Icon icon),False
50,JInternalFrame.JDesktopIcon,4,"void setIcon(Icon icon, int x, int y)",False
50,JInternalFrame.JDesktopIcon,5,"void setIcon(Icon icon, int x, int y, int width, int height)",False
51,JLabel,1,void setText(String text),True
51,JLabel,2,String getText(),True
51,JLabel,3,void setIcon(Icon icon),True
51,JLabel,4,Icon getIcon(),True
51,JLabel,5,void setHorizontalAlignment(int alignment),True
52,JLayer,1,boolean add(E e),False
52,JLayer,2,boolean addAll(Collection<? extends E> c),False
52,JLayer,3,"void add(int index, E element)",False
52,JLayer,4,"boolean addAll(int index, Collection<? extends E> c)",False
52,JLayer,5,boolean contains(Object o),False
53,JLayeredPane,1,"void add(Component comp, int index)",False
53,JLayeredPane,2,"void add(Component comp, Object constraints)",False
53,JLayeredPane,3,"void add(Component comp, Object constraints, int index)",False
53,JLayeredPane,4,void doLayout(),False
53,JLayeredPane,5,Component[] getComponents(),False
54,JList,1,boolean add(E e),False
54,JList,2,"void add(int index, E element)",False
54,JList,3,boolean addAll(Collection<? extends E> c),False
54,JList,4,"boolean addAll(int index, Collection<? extends E> c)",False
54,JList,5,void clear(),False
55,JList.DropLocation,1,"DropLocation(int index, Point location)",False
55,JList.DropLocation,2,int getIndex(),True
55,JList.DropLocation,3,Point getPoint(),False
55,JList.DropLocation,4,boolean isInsert(),True
55,JList.DropLocation,5,boolean isBefore(),False
56,JMenu,1,boolean add(E e),False
56,JMenu,2,boolean addAll(Collection<? extends E> c),False
56,JMenu,3,"void add(int index, E element)",False
56,JMenu,4,boolean remove(Object o),False
56,JMenu,5,E remove(int index),False
57,JMenuBar,1,JMenuBar(),False
57,JMenuBar,2,void add(JMenu c),False
57,JMenuBar,3,void remove(JMenu c),False
57,JMenuBar,4,JMenu[] getMenus(),False
57,JMenuBar,5,JMenu getMenu(int index),True
58,JMenuItem,1,boolean add(E e),False
58,JMenuItem,2,boolean addAll(Collection<? extends E> c),False
58,JMenuItem,3,void addActionListener(ActionListener l),False
58,JMenuItem,4,void addItemListener(ItemListener l),False
58,JMenuItem,5,void setEnabled(boolean b),True
59,JOptionPane,1,showInputDialog(Object message),False
59,JOptionPane,2,showMessageDialog(Object message),False
59,JOptionPane,3,showConfirmDialog(Object message),False
59,JOptionPane,4,showOptionDialog(Object message),False
59,JOptionPane,5,"showOptionDialog(Object message, Object[] options)",False
60,JPanel,1,void add(Component comp),False
60,JPanel,2,"void add(Component comp, Object constraints)",False
60,JPanel,3,"void add(Component comp, Object constraints, int index)",False
60,JPanel,4,"void add(String name, Component comp)",False
60,JPanel,5,"void add(String name, Component comp, Object constraints)",False
60,JPanel,6,"void add(String name, Component comp, Object constraints, int index)",False
60,JPanel,7,"void add(Component comp, Object constraints, int index)",False
60,JPanel,8,"void add(Component comp, Object constraints)",False
60,JPanel,9,void add(Component comp),False
60,JPanel,10,"void add(String name, Component comp)",False
60,JPanel,11,"void add(String name, Component comp, Object constraints)",False
60,JPanel,12,"void add(String name, Component comp, Object constraints, int index)",False
60,JPanel,13,"void add(Component comp, Object constraints, int index)",False
60,JPanel,14,"void add(Component comp, Object constraints)",False
60,JPanel,15,void add(Component comp),False
61,JPasswordField,1,char[] getPassword(),True
61,JPasswordField,2,void setEchoChar(char c),True
61,JPasswordField,3,char getEchoChar(),True
61,JPasswordField,4,void setEchoOn(boolean b),False
61,JPasswordField,5,boolean getEchoOn(),False
62,JPopupMenu,1,boolean add(E e),False
62,JPopupMenu,2,boolean addAll(Collection<? extends E> c),False
62,JPopupMenu,3,"void add(int index, E element)",False
62,JPopupMenu,4,boolean remove(Object o),False
62,JPopupMenu,5,E remove(int index),False
63,JPopupMenu.Separator,1,boolean add(E e),False
63,JPopupMenu.Separator,2,void addSeparator(),False
63,JPopupMenu.Separator,3,void add(Component c),False
63,JPopupMenu.Separator,4,void add(String label),False
63,JPopupMenu.Separator,5,void add(Action a),False
64,JProgressBar,1,setIndeterminate(boolean b),False
64,JProgressBar,2,setStringPainted(boolean b),False
64,JProgressBar,3,setString(String s),False
64,JProgressBar,4,setValue(int n),False
64,JProgressBar,5,getValue(),False
65,JRadioButton,1,boolean isSelected(),False
65,JRadioButton,2,void setSelected(boolean b),False
65,JRadioButton,3,void setButtonModel(ButtonModel newModel),False
65,JRadioButton,4,ButtonModel getModel(),False
65,JRadioButton,5,void setActionCommand(String actionCommand),False
66,JRadioButtonMenuItem,1,boolean isSelected(),False
66,JRadioButtonMenuItem,2,void setSelected(boolean b),False
66,JRadioButtonMenuItem,3,void setEnabled(boolean b),False
66,JRadioButtonMenuItem,4,void setActionCommand(String command),False
66,JRadioButtonMenuItem,5,String getActionCommand(),False
67,JRootPane,1,void setOpaque(boolean isOpaque),False
67,JRootPane,2,boolean isOpaque(),False
67,JRootPane,3,void setWindowDecorationStyle(int style),True
67,JRootPane,4,int getWindowDecorationStyle(),True
67,JRootPane,5,void setContentPane(Component contentPane),False
68,JScrollBar,1,int getValue(),True
68,JScrollBar,2,int getMaximum(),True
68,JScrollBar,3,int getMinimum(),True
68,JScrollBar,4,int getUnitIncrement(),True
68,JScrollBar,5,int getBlockIncrement(),True
69,JScrollPane,1,JScrollPane(Component view),False
69,JScrollPane,2,void setViewportView(Component view),True
69,JScrollPane,3,void getViewportView(),False
69,JScrollPane,4,"void setCorner(String corner, Component c)",True
69,JScrollPane,5,void getVerticalScrollBar(),False
69,JScrollPane,6,void getHorizontalScrollBar(),False
69,JScrollPane,7,void setColumnHeaderView(Component view),True
69,JScrollPane,8,void setRowHeaderView(Component view),True
69,JScrollPane,9,void setColumnHeader(JTableHeader header),False
69,JScrollPane,10,void setRowHeader(JTableHeader header),False
69,JScrollPane,11,void setColumnHeader(JTableHeader header),False
69,JScrollPane,12,void setRowHeader(JTableHeader header),False
69,JScrollPane,13,void setColumnHeader(JTableHeader header),False
69,JScrollPane,14,void setRowHeader(JTableHeader header),False
69,JScrollPane,15,void setColumnHeader(JTableHeader header),False
69,JScrollPane,16,void setRowHeader(JTableHeader header),False
69,JScrollPane,17,void setColumnHeader(JTableHeader header),False
69,JScrollPane,18,void setRowHeader(JTableHeader header),False
