FileName,Compilable,Runnable,Correct
DoubleSummaryStatistics_5,True,True,True
EnumMap_1,True,True,True
EnumMap_5,True,True,True
GregorianCalendar_1,True,True,True
GregorianCalendar_2,True,True,True
GregorianCalendar_3,True,True,True
GregorianCalendar_4,True,False,False
GregorianCalendar_5,True,True,True
HashMap_1,True,True,True
HashMap_2,True,True,True
HashMap_3,True,True,True
HashMap_4,True,True,True
HashMap_5,True,True,True
HashSet_1,True,True,True
HashSet_2,True,True,True
HashSet_3,True,True,True
HashSet_4,True,True,True
HashSet_5,True,True,True
Hashtable_1,True,True,True
IdentityHashMap_1,True,True,True
IdentityHashMap_2,True,True,True
IdentityHashMap_3,True,True,True
IdentityHashMap_4,True,True,True
IdentityHashMap_5,True,True,True
IntSummaryStatistics_1,True,True,True
IntSummaryStatistics_2,True,True,True
IntSummaryStatistics_3,True,True,True
IntSummaryStatistics_4,True,True,True
IntSummaryStatistics_5,True,True,True
LinkedHashMap_3,True,True,True
LinkedList_1,True,True,True
LinkedList_2,True,True,True
LinkedList_3,True,True,True
LinkedList_4,True,True,True
LinkedList_5,True,True,True
Locale_Builder_2,True,True,True
Locale_Builder_3,True,True,True
Locale_Builder_4,True,True,True
Locale_Builder_5,True,True,True
Locale_Builder_6,True,True,True
Locale_LanguageRange_2,True,True,True
Locale_LanguageRange_3,True,True,True
LongSummaryStatistics_1,True,True,True
LongSummaryStatistics_2,True,True,True
LongSummaryStatistics_3,True,True,True
LongSummaryStatistics_4,True,True,True
LongSummaryStatistics_5,True,True,True
Objects_1,True,True,True
Objects_2,True,True,True
Objects_3,True,True,True
Objects_4,True,True,True
Observable_1,True,False,False
Observable_2,False,False,False
Observable_3,False,False,False
Observable_4,True,False,False
Observable_5,True,False,False
Observable_6,True,False,False
Observable_7,True,False,False
Observable_8,True,False,False
Observable_9,False,False,False
Optional_1,True,True,True
Optional_2,True,True,True
Optional_3,True,True,True
Optional_4,True,True,True
OptionalLong_1,True,True,True
OptionalLong_2,True,True,True
OptionalLong_3,True,True,True
OptionalLong_4,True,False,False
OptionalLong_5,True,True,True
PriorityQueue_1,True,True,True
PriorityQueue_3,True,True,True
PriorityQueue_4,True,True,True
PriorityQueue_5,True,True,True
PropertyPermission_1,True,True,True
PropertyPermission_2,True,True,True
PropertyPermission_3,True,True,True
PropertyPermission_4,True,True,True
Random_1,True,True,True
Random_2,True,True,True
Random_3,True,True,True
Random_4,True,True,True
Random_5,True,True,True
ResourceBundle_2,True,False,False
ResourceBundle_3,True,False,False
ResourceBundle_4,False,False,False
ResourceBundle_5,True,False,False
Scanner_1,True,True,True
Scanner_2,True,True,True
Scanner_3,True,False,False
Scanner_4,True,False,False
Scanner_5,True,True,True
Spliterators_AbstractDoubleSpliterator_4,False,False,False
Spliterators_AbstractLongSpliterator_1,False,False,False
SplittableRandom_2,True,True,True
SplittableRandom_3,True,True,True
SplittableRandom_4,True,True,True
SplittableRandom_5,True,True,True
Stack_1,True,True,True
Stack_2,True,True,True
Stack_3,True,True,True
Stack_4,True,True,True
Stack_5,True,True,True
StringJoiner_4,True,True,True
StringJoiner_5,True,True,True
StringTokenizer_4,True,True,True
StringTokenizer_5,True,True,True
Timer_2,True,False,False
Timer_3,True,False,False
Timer_4,True,False,False
Timer_5,True,False,False
TimerTask_1,True,False,False
TimerTask_2,True,False,False
TimerTask_3,True,False,False
TreeMap_1,True,True,True
TreeMap_2,True,True,True
TreeMap_3,True,True,True
TreeMap_4,True,True,True
TreeMap_5,True,True,True
TreeSet_1,True,True,True
TreeSet_2,True,True,True
TreeSet_3,True,True,True
TreeSet_4,True,True,True
UUID_1,True,False,False
UUID_2,True,True,True
UUID_3,True,True,True
UUID_4,True,True,True
UUID_5,True,True,True
Vector_1,True,True,True
Vector_2,True,True,True
Vector_3,True,True,True
Vector_4,True,True,True
Vector_5,True,True,True
WeakHashMap_3,True,True,True
WeakHashMap_4,True,True,True
WeakHashMap_5,True,True,True
