ClassName,Method,Return Type
FileChannel,truncate(long size),abstract FileChannel
FileChannel,tryLock(),FileLock
FileChannel,"tryLock(long position, long size, boolean shared)",abstract FileLock
FileChannel,write(ByteBuffer src),abstract int
FileChannel,write(ByteBuffer[] srcs),long
FileChannel,"write(ByteBuffer[] srcs, int offset, int length)",abstract long
FileChannel,"write(ByteBuffer src, long position)",abstract int
FileChannel.MapMode,toString(),String
FileLock,acquiredBy(),Channel
FileLock,channel(),FileChannel
FileLock,close(),void
FileLock,isShared(),boolean
FileLock,isValid(),abstract boolean
FileLock,"overlaps(long position, long size)",boolean
FileLock,position(),long
FileLock,release(),abstract void
FileLock,size(),long
FileLock,toString(),String
MembershipKey,block(InetAddress source),abstract MembershipKey
MembershipKey,channel(),abstract MulticastChannel
MembershipKey,drop(),abstract void
MembershipKey,group(),abstract InetAddress
MembershipKey,isValid(),abstract boolean
MembershipKey,networkInterface(),abstract NetworkInterface
MembershipKey,sourceAddress(),abstract InetAddress
MembershipKey,unblock(InetAddress source),abstract MembershipKey
Pipe,open(),static Pipe
Pipe,sink(),abstract Pipe.SinkChannel
Pipe,source(),abstract Pipe.SourceChannel
Pipe.SinkChannel,validOps(),int
Pipe.SourceChannel,validOps(),int
SelectableChannel,blockingLock(),abstract Object
SelectableChannel,configureBlocking(boolean block),abstract SelectableChannel
SelectableChannel,isBlocking(),abstract boolean
SelectableChannel,isRegistered(),abstract boolean
SelectableChannel,keyFor(Selector sel),abstract SelectionKey
SelectableChannel,provider(),abstract SelectorProvider
SelectableChannel,"register(Selector sel, int ops)",SelectionKey
SelectableChannel,"register(Selector sel, int ops, Object att)",abstract SelectionKey
SelectableChannel,validOps(),abstract int
SelectionKey,attach(Object ob),Object
SelectionKey,attachment(),Object
SelectionKey,cancel(),abstract void
SelectionKey,channel(),abstract SelectableChannel
SelectionKey,interestOps(),abstract int
SelectionKey,interestOps(int ops),abstract SelectionKey
SelectionKey,isAcceptable(),boolean
SelectionKey,isConnectable(),boolean
SelectionKey,isReadable(),boolean
SelectionKey,isValid(),abstract boolean
SelectionKey,isWritable(),boolean
SelectionKey,readyOps(),abstract int
SelectionKey,selector(),abstract Selector
Selector,close(),abstract void
Selector,isOpen(),abstract boolean
Selector,keys(),abstract Set<SelectionKey>
Selector,open(),static Selector
Selector,provider(),abstract SelectorProvider
Selector,select(),abstract int
Selector,select(long timeout),abstract int
Selector,selectedKeys(),abstract Set<SelectionKey>
Selector,selectNow(),abstract int
Selector,wakeup(),abstract Selector
ServerSocketChannel,accept(),abstract SocketChannel
ServerSocketChannel,bind(SocketAddress local),ServerSocketChannel
ServerSocketChannel,"bind(SocketAddress local, int backlog)",abstract ServerSocketChannel
ServerSocketChannel,getLocalAddress(),abstract SocketAddress
ServerSocketChannel,open(),static ServerSocketChannel
ServerSocketChannel,"setOption(SocketOption<T> name, T value)",abstract <T> ServerSocketChannel
ServerSocketChannel,socket(),abstract ServerSocket
ServerSocketChannel,validOps(),int
SocketChannel,bind(SocketAddress local),abstract SocketChannel
SocketChannel,connect(SocketAddress remote),abstract boolean
SocketChannel,finishConnect(),abstract boolean
SocketChannel,getLocalAddress(),abstract SocketAddress
SocketChannel,getRemoteAddress(),abstract SocketAddress
SocketChannel,isConnected(),abstract boolean
SocketChannel,isConnectionPending(),abstract boolean
SocketChannel,open(),static SocketChannel
SocketChannel,open(SocketAddress remote),static SocketChannel
SocketChannel,read(ByteBuffer dst),abstract int
SocketChannel,read(ByteBuffer[] dsts),long
SocketChannel,"read(ByteBuffer[] dsts, int offset, int length)",abstract long
SocketChannel,"setOption(SocketOption<T> name, T value)",abstract <T> SocketChannel
SocketChannel,shutdownInput(),abstract SocketChannel
SocketChannel,shutdownOutput(),abstract SocketChannel
SocketChannel,socket(),abstract Socket
SocketChannel,validOps(),int
SocketChannel,write(ByteBuffer src),abstract int
SocketChannel,write(ByteBuffer[] srcs),long
SocketChannel,"write(ByteBuffer[] srcs, int offset, int length)",abstract long
