FileName,Compilable,Runnable,Correct
RandomAccessFile_45,True,True,True
RandomAccessFile_46,True,True,True
RandomAccessFile_47,True,True,True
RandomAccessFile_48,True,True,True
RandomAccessFile_49,True,True,True
RandomAccessFile_50,True,True,True
RandomAccessFile_51,True,True,True
RandomAccessFile_52,True,True,True
Reader_1,True,True,True
Reader_2,True,True,True
Reader_3,True,True,True
Reader_4,True,False,False
Reader_5,True,True,True
SequenceInputStream_4,True,True,True
SequenceInputStream_5,True,True,True
StringBufferInputStream_1,False,False,False
StringBufferInputStream_3,False,False,False
StringBufferInputStream_4,False,False,False
StringBufferInputStream_5,False,False,False
StringReader_1,True,True,True
StringReader_2,True,True,True
StringReader_3,True,True,True
StringReader_4,False,False,False
StringReader_5,False,False,False
StringWriter_3,True,True,True
StringWriter_5,False,False,False
StringWriter_6,True,True,True
StringWriter_7,False,False,False
StringWriter_8,True,True,True
StringWriter_9,True,True,True
StringWriter_10,True,True,True
StringWriter_11,True,True,True
StringWriter_12,True,True,True
StringWriter_13,False,False,False
StringWriter_14,True,True,True
StringWriter_16,False,False,False
StringWriter_17,True,True,True
StringWriter_18,False,False,False
StringWriter_19,True,True,True
StringWriter_20,True,True,True
StringWriter_21,True,True,True
StringWriter_22,True,True,True
StringWriter_23,True,True,True
StringWriter_24,False,False,False
Writer_1,True,True,True
Writer_2,False,False,False
Writer_3,False,False,False
Writer_4,False,False,False
Writer_5,False,False,False
Writer_6,True,False,False
Writer_7,True,True,True
