Sample Number,ClassName,Snippet Number,Method,Exist
12,SynthGraphicsUtils,3,"void drawRoundRect(Graphics g, int x, int y, int width, int height, int arcWidth, int arcHeight)",False
12,SynthGraphicsUtils,4,"void drawOval(Graphics g, int x, int y, int width, int height)",False
12,SynthGraphicsUtils,5,"void drawArc(Graphics g, int x, int y, int width, int height, int startAngle, int arcAngle)",False
13,SynthInternalFrameUI,1,void setTitle(String title),False
13,SynthInternalFrameUI,2,void setIcon(Icon icon),False
13,SynthInternalFrameUI,3,void setMaximizedBounds(Rectangle bounds),False
13,SynthInternalFrameUI,4,void setBounds(Rectangle bounds),False
13,SynthInternalFrameUI,5,void setVisible(boolean b),False
14,SynthLabelUI,1,void setFont(Font font),False
14,SynthLabelUI,2,void setForeground(Color c),False
14,SynthLabelUI,3,void setBackground(Color c),False
14,SynthLabelUI,4,void setText(String text),False
14,SynthLabelUI,5,void setIcon(Icon icon),False
15,SynthListUI,1,boolean add(E e),False
15,SynthListUI,2,"void add(int index, E element)",False
15,SynthListUI,3,boolean addAll(Collection<? extends E> c),False
15,SynthListUI,4,"boolean addAll(int index, Collection<? extends E> c)",False
15,SynthListUI,5,void clear(),False
16,SynthLookAndFeel,1,SynthLookAndFeel.setDefaultLookAndFeel(),False
16,SynthLookAndFeel,2,SynthLookAndFeel.install(),False
16,SynthLookAndFeel,3,SynthLookAndFeel.uninstall(),False
16,SynthLookAndFeel,4,SynthLookAndFeel.getCurrentTheme(),False
16,SynthLookAndFeel,5,SynthLookAndFeel.setCurrentTheme(Theme theme),False
17,SynthMenuBarUI,1,boolean add(E e),False
17,SynthMenuBarUI,2,E get(int index),False
17,SynthMenuBarUI,3,E remove(int index),False
17,SynthMenuBarUI,4,"E set(int index, E element)",False
17,SynthMenuBarUI,5,int size(),False
18,SynthMenuItemUI,1,boolean isSelected(),False
18,SynthMenuItemUI,2,void setSelected(boolean b),False
18,SynthMenuItemUI,3,void setSelectedPath(Path path),False
18,SynthMenuItemUI,4,Path getSelectedPath(),False
18,SynthMenuItemUI,5,void setSelectedIndex(int index),False
19,SynthMenuUI,1,boolean add(E e),False
19,SynthMenuUI,2,"void add(int index, E element)",False
19,SynthMenuUI,3,boolean addAll(Collection<? extends E> c),False
19,SynthMenuUI,4,"boolean addAll(int index, Collection<? extends E> c)",False
19,SynthMenuUI,5,void clear(),False
20,SynthOptionPaneUI,1,SynthOptionPaneUI.getOptionPaneBorder(),False
20,SynthOptionPaneUI,2,SynthOptionPaneUI.getOptionPaneBackground(),False
20,SynthOptionPaneUI,3,SynthOptionPaneUI.getOptionPaneForeground(),False
20,SynthOptionPaneUI,4,SynthOptionPaneUI.getOptionPaneFont(),False
20,SynthOptionPaneUI,5,SynthOptionPaneUI.getOptionPaneBorderInsets(),False
21,SynthPainter,1,"void paint(Graphics g, JComponent c, Rectangle bounds)",False
21,SynthPainter,2,"void paint(Graphics g, JComponent c, int width, int height)",False
21,SynthPainter,3,"void paint(Graphics g, JComponent c, int x, int y, int width, int height)",False
21,SynthPainter,4,"void paint(Graphics g, JComponent c, Shape clip)",False
21,SynthPainter,5,"void paint(Graphics g, JComponent c, Shape clip, Rectangle bounds)",False
22,SynthPanelUI,1,void setInsets(Insets insets),False
22,SynthPanelUI,2,void setPaint(Paint paint),False
22,SynthPanelUI,3,"void setPaint(Paint paint, int type)",False
22,SynthPanelUI,4,"void setPaint(Paint paint, int type, int state)",False
22,SynthPanelUI,5,"void setPaint(Paint paint, int type, int state, int variation)",False
23,SynthPasswordFieldUI,1,void setPasswordChar(char c),False
23,SynthPasswordFieldUI,2,char getPasswordChar(),False
23,SynthPasswordFieldUI,3,void setEchoChar(char c),False
23,SynthPasswordFieldUI,4,char getEchoChar(),False
23,SynthPasswordFieldUI,5,void setEchoOn(boolean b),False
23,SynthPasswordFieldUI,6,boolean isEchoOn(),False
24,SynthPopupMenuUI,1,boolean add(E e),False
24,SynthPopupMenuUI,2,void addItem(MenuItem item),False
24,SynthPopupMenuUI,3,void addSeparator(),False
24,SynthPopupMenuUI,4,"void add(MenuItem item, int index)",False
24,SynthPopupMenuUI,5,void add(String label),False
25,SynthProgressBarUI,1,void setValue(int value),False
25,SynthProgressBarUI,2,int getValue(),False
25,SynthProgressBarUI,3,void setMaximum(int max),False
25,SynthProgressBarUI,4,int getMaximum(),False
25,SynthProgressBarUI,5,void setMinimum(int min),False
25,SynthProgressBarUI,6,int getMinimum(),False
25,SynthProgressBarUI,7,void setStringPainted(boolean b),False
25,SynthProgressBarUI,8,boolean isStringPainted(),False
25,SynthProgressBarUI,9,void setForeground(Color newValue),False
25,SynthProgressBarUI,10,Color getForeground(),False
25,SynthProgressBarUI,11,void setBackground(Color newValue),False
25,SynthProgressBarUI,12,Color getBackground(),False
25,SynthProgressBarUI,13,void setOrientation(int orientation),False
25,SynthProgressBarUI,14,int getOrientation(),False
25,SynthProgressBarUI,15,void setPaintTicks(boolean paintTicks),False
25,SynthProgressBarUI,16,boolean isPaintTicks(),False
25,SynthProgressBarUI,17,void setPaintLabels(boolean paintLabels),False
25,SynthProgressBarUI,18,boolean isPaintLabels(),False
25,SynthProgressBarUI,19,void setPaintTrack(boolean paintTrack),False
25,SynthProgressBarUI,20,boolean isPaintTrack(),False
25,SynthProgressBarUI,21,void setPaintBar(boolean paintBar),False
25,SynthProgressBarUI,22,boolean isPaintBar(),False
25,SynthProgressBarUI,23,void setPaintFocus(boolean paintFocus),False
25,SynthProgressBarUI,24,boolean isPaintFocus(),False
25,SynthProgressBarUI,25,void setPaintRail(boolean paintRail),False
25,SynthProgressBarUI,26,boolean isPaintRail(),False
25,SynthProgressBarUI,27,void setPaintRail(boolean paintRail),False
25,SynthProgressBarUI,28,boolean isPaintRail(),False
25,SynthProgressBarUI,29,void setPaintRail(boolean paintRail),False
25,SynthProgressBarUI,30,boolean isPaintRail(),False
26,SynthRadioButtonMenuItemUI,1,boolean isSelected(),False
26,SynthRadioButtonMenuItemUI,2,void setSelected(boolean b),False
26,SynthRadioButtonMenuItemUI,3,void setSelectedIcon(Icon icon),False
26,SynthRadioButtonMenuItemUI,4,void setDeselectedIcon(Icon icon),False
26,SynthRadioButtonMenuItemUI,5,void setSelectedText(String text),False
26,SynthRadioButtonMenuItemUI,6,void setDeselectedText(String text),False
26,SynthRadioButtonMenuItemUI,7,void setSelectedTextColor(Color color),False
26,SynthRadioButtonMenuItemUI,8,void setDeselectedTextColor(Color color),False
26,SynthRadioButtonMenuItemUI,9,void setSelectedBackground(Color color),False
26,SynthRadioButtonMenuItemUI,10,void setDeselectedBackground(Color color),False
26,SynthRadioButtonMenuItemUI,11,void setSelectedBorder(Border border),False
26,SynthRadioButtonMenuItemUI,12,void setDeselectedBorder(Border border),False
26,SynthRadioButtonMenuItemUI,13,void setSelectedIconTextGap(int gap),False
26,SynthRadioButtonMenuItemUI,14,void setDeselectedIconTextGap(int gap),False
26,SynthRadioButtonMenuItemUI,15,void setSelectedTextPosition(int position),False
26,SynthRadioButtonMenuItemUI,16,void setDeselectedTextPosition(int position),False
26,SynthRadioButtonMenuItemUI,17,void setSelectedTextOrientation(int orientation),False
26,SynthRadioButtonMenuItemUI,18,void setDeselectedTextOrientation(int orientation),False
26,SynthRadioButtonMenuItemUI,19,void setSelectedTextPadding(Insets padding),False
26,SynthRadioButtonMenuItemUI,20,void setDeselectedTextPadding(Insets padding),False
27,SynthRadioButtonUI,1,void installDefaults(JComponent c),False
27,SynthRadioButtonUI,2,"void paint(Graphics g, JComponent c)",False
27,SynthRadioButtonUI,3,"void paintFocus(Graphics g, JComponent c, Rectangle r)",False
27,SynthRadioButtonUI,4,"void paintSelection(Graphics g, JComponent c, Rectangle r)",False
27,SynthRadioButtonUI,5,"void paintToggle(Graphics g, JComponent c, Rectangle r, boolean isSelected, boolean hasFocus)",False
28,SynthRootPaneUI,1,void setDefaults(),False
28,SynthRootPaneUI,2,void installDefaults(JComponent c),False
28,SynthRootPaneUI,3,void uninstallDefaults(JComponent c),False
28,SynthRootPaneUI,4,void installUI(JComponent c),False
28,SynthRootPaneUI,5,void uninstallUI(JComponent c),False
29,SynthScrollBarUI,1,"void paintTrack(Graphics g, JComponent c, Rectangle trackBounds)",False
29,SynthScrollBarUI,2,"void paintThumb(Graphics g, JComponent c, Rectangle thumbBounds)",False
29,SynthScrollBarUI,3,"void paintIncreaseButton(Graphics g, JComponent c, Rectangle buttonBounds)",False
29,SynthScrollBarUI,4,"void paintDecreaseButton(Graphics g, JComponent c, Rectangle buttonBounds)",False
29,SynthScrollBarUI,5,"void paintLabel(Graphics g, JComponent c, Rectangle labelBounds)",False
30,SynthScrollPaneUI,1,void setThumb(Component c),False
30,SynthScrollPaneUI,2,void setViewportView(Component view),False
30,SynthScrollPaneUI,3,"void setCorner(String corner, Component c)",False
30,SynthScrollPaneUI,4,void setVerticalScrollBar(JScrollBar scrollbar),False
30,SynthScrollPaneUI,5,void setHorizontalScrollBar(JScrollBar scrollbar),False
31,SynthSeparatorUI,1,void installDefaults(JComponent c),False
31,SynthSeparatorUI,2,"void paint(Graphics g, JComponent c)",True
31,SynthSeparatorUI,3,Dimension getPreferredSize(JComponent c),True
31,SynthSeparatorUI,4,void uninstallDefaults(JComponent c),False
31,SynthSeparatorUI,5,void installUI(JComponent c),True
32,SynthSliderUI,1,void setThumbBounds(Rectangle thumbBounds),False
32,SynthSliderUI,2,"void paintThumb(Graphics g, Rectangle thumbBounds)",False
32,SynthSliderUI,3,"void paintTrack(Graphics g, Rectangle trackBounds)",False
32,SynthSliderUI,4,"void paintTickMarks(Graphics g, Rectangle tickBounds)",False
32,SynthSliderUI,5,void paintLabel(Graphics g),False
33,SynthSpinnerUI,1,void installComponents(JSpinner spinner),False
33,SynthSpinnerUI,2,void uninstallComponents(JSpinner spinner),False
33,SynthSpinnerUI,3,"void paint(Graphics g, JComponent c)",True
33,SynthSpinnerUI,4,"void paintFocus(Graphics g, JComponent c, Rectangle r)",False
33,SynthSpinnerUI,5,"void paintArrowButton(Graphics g, JComponent c, Rectangle r, int direction)",False
34,SynthSplitPaneUI,1,void setDividerLocation(int dividerLocation),False
34,SynthSplitPaneUI,2,void setDividerSize(int dividerSize),False
34,SynthSplitPaneUI,3,void setContinuousLayout(boolean isContinuousLayout),False
34,SynthSplitPaneUI,4,void setOrientation(int orientation),False
34,SynthSplitPaneUI,5,void setDividerWeight(double weight),False
35,SynthStyle,1,SynthStyle.getStyle(Component c),False
35,SynthStyle,2,"SynthStyle.getStyle(Component c, SynthStyle parent)",False
35,SynthStyle,3,"SynthStyle.getStyle(Component c, SynthStyle parent, SynthStyle defaultStyle)",False
35,SynthStyle,4,"SynthStyle.getStyle(Component c, SynthStyle parent, SynthStyle defaultStyle, boolean inherit)",False
35,SynthStyle,5,"SynthStyle.getStyle(Component c, SynthStyle parent, SynthStyle defaultStyle, boolean inherit, boolean force)",False
36,SynthStyleFactory,1,SynthStyleFactory.getStyle(Component c),False
36,SynthStyleFactory,2,SynthStyleFactory.getStyle(String name),False
36,SynthStyleFactory,3,SynthStyleFactory.getStyleNames(),False
36,SynthStyleFactory,4,"SynthStyleFactory.getStyle(String name, Component c)",False
36,SynthStyleFactory,5,"SynthStyleFactory.getStyle(String name, String componentName)",False
37,SynthTabbedPaneUI,1,"void addTab(String title, Icon icon, Component component, String tip)",False
37,SynthTabbedPaneUI,2,void removeTabAt(int index),False
37,SynthTabbedPaneUI,3,void setSelectedIndex(int index),False
37,SynthTabbedPaneUI,4,int getSelectedIndex(),False
37,SynthTabbedPaneUI,5,"void setTabComponentAt(int index, Component component)",False
38,SynthTableHeaderUI,1,void installDefaults(JTable table),False
38,SynthTableHeaderUI,2,void uninstallDefaults(JTable table),False
38,SynthTableHeaderUI,3,"void paint(Graphics g, JComponent c)",True
38,SynthTableHeaderUI,4,Dimension getPreferredSize(JComponent c),False
38,SynthTableHeaderUI,5,"void update(Graphics g, JComponent c)",True
39,SynthTableUI,1,boolean isFocusable(),False
39,SynthTableUI,2,void setFocusable(boolean aFlag),False
39,SynthTableUI,3,void setModel(TableModel aModel),False
39,SynthTableUI,4,TableModel getModel(),False
39,SynthTableUI,5,void setRowSelectionAllowed(boolean b),False
39,SynthTableUI,6,void setColumnSelectionAllowed(boolean b),False
39,SynthTableUI,7,void setAutoResizeMode(int mode),False
39,SynthTableUI,8,void setShowHorizontalLines(boolean b),False
39,SynthTableUI,9,void setShowVerticalLines(boolean b),False
39,SynthTableUI,10,void setGridColor(Color c),False
39,SynthTableUI,11,"void setRowHeight(int row, int height)",False
39,SynthTableUI,12,"void setColumnWidth(int column, int width)",False
39,SynthTableUI,13,void setRowMargin(int margin),False
39,SynthTableUI,14,void setColumnMargin(int margin),False
39,SynthTableUI,15,void setIntercellSpacing(Dimension d),False
39,SynthTableUI,16,void setAutoCreateRowSorter(boolean b),False
39,SynthTableUI,17,void setAutoCreateRowSorter(boolean b),False
39,SynthTableUI,18,void setAutoCreateRowSorter(boolean b),False
39,SynthTableUI,19,void setAutoCreateRowSorter(boolean b),False
39,SynthTableUI,20,void setAutoCreateRowSorter(boolean b),False
40,SynthTextAreaUI,1,void setText(String text),False
40,SynthTextAreaUI,2,String getText(),False
40,SynthTextAreaUI,3,void setEditable(boolean b),False
40,SynthTextAreaUI,4,boolean isEditable(),False
40,SynthTextAreaUI,5,void setLineWrap(boolean b),False
41,SynthTextFieldUI,1,void setText(String text),False
41,SynthTextFieldUI,2,String getText(),False
41,SynthTextFieldUI,3,void setEditable(boolean b),False
41,SynthTextFieldUI,4,boolean isEditable(),False
41,SynthTextFieldUI,5,void setBackground(Color bg),False
42,SynthTextPaneUI,1,void setText(String text),False
42,SynthTextPaneUI,2,String getText(),False
42,SynthTextPaneUI,3,void setEditable(boolean b),False
42,SynthTextPaneUI,4,boolean isEditable(),False
42,SynthTextPaneUI,5,void setForeground(Color c),False
43,SynthToggleButtonUI,1,void setArrowType(int arrowType),False
43,SynthToggleButtonUI,2,int getArrowType(),False
43,SynthToggleButtonUI,3,void setSelected(boolean b),False
43,SynthToggleButtonUI,4,boolean isSelected(),False
43,SynthToggleButtonUI,5,void setOrientation(int orientation),False
44,SynthToolBarUI,1,boolean add(E e),False
44,SynthToolBarUI,2,"void add(int index, E element)",False
44,SynthToolBarUI,3,boolean addAll(Collection<? extends E> c),False
44,SynthToolBarUI,4,"boolean addAll(int index, Collection<? extends E> c)",False
44,SynthToolBarUI,5,void clear(),False
45,SynthToolTipUI,1,void install(JComponent c),False
45,SynthToolTipUI,2,void uninstall(JComponent c),False
45,SynthToolTipUI,3,"void paint(Graphics g, JComponent c)",True
45,SynthToolTipUI,4,Dimension getPreferredSize(JComponent c),True
45,SynthToolTipUI,5,"void update(Graphics g, JComponent c)",True
46,SynthTreeUI,1,boolean isRoot(TreePath path),False
46,SynthTreeUI,2,boolean isLeaf(TreePath path),False
46,SynthTreeUI,3,boolean isExpanded(TreePath path),False
46,SynthTreeUI,4,boolean isCollapsed(TreePath path),False
46,SynthTreeUI,5,boolean isEnabled(TreePath path),False
47,SynthViewportUI,1,void setView(JViewport view),False
47,SynthViewportUI,2,void setViewportView(Component view),False
47,SynthViewportUI,3,void scrollRectToVisible(Rectangle rect),False
47,SynthViewportUI,4,"void scrollRectToVisible(Rectangle rect, int alignment)",False
47,SynthViewportUI,5,"void scrollRectToVisible(int x, int y, int w, int h)",False
